@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL
@ATTRIBUTE bsr REAL
@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
10.2,16.0,985000.0,2.6,6.26,36.6,2.52,227,12,0.0,1280
2.61,6.75,177000.0,5.4,5.06,31.5,1.69,88.7,21,0.0,768
15.0,25.5,278000.0,9.2,1.80,33.3,0.0,89.1,29,0.0,1280
15.0,16.4,27.7,20,1.65,35.3,0.0,3.62,85,0.0,320
7.17,10.4,325000.0,18,4.38,37.6,0.0,93.9,14,0.0,768
3.08,3.65,260000.0,4.9,7.09,32.3,3.18,110,15,0.0,768
15.0,25.5,238000.0,2.1,1.71,32.2,0.0,84.4,32,0.0,1280
15.0,21.8,178,0,1.41,35.0,0.0,22.9,68,0.0,320
8.75,10.9,274000.0,4.2,5.27,36.9,2.67,62.5,23,0.0,768
4.54,5.29,271000.0,2.1,6.93,32.3,2.27,91.7,11,0.0,768
15.0,25.7,284000.0,5.4,1.94,33.1,0.0,68.4,37,0.0,1280
15.0,24.7,594,0,1.18,37.2,0.0,15.3,59,0.0,320
9.78,13.9,495000.0,4.7,3.89,36.4,1.31,141,19,0.0,768
5.08,6.58,329000.0,5.0,7.02,31.8,3.09,91.4,5.6,0.0,768
15.0,25.0,117000.0,5.3,2.63,33.6,0.0,53.2,48,0.0,1280
15.0,21.3,426,3.7,1.65,36.0,0.0,32.0,58,0.0,320
6.18,12.0,200000.0,3.8,3.46,37.7,1.03,70.6,33,0.0,768
6.61,6.98,429000.0,1.3,10.7,33.3,7.27,133,6.3,0.0,768
15.0,24.4,153000.0,5.8,2.08,30.8,0.0,68.6,34,0.0,1280
15.0,25.5,902,2.1,1.32,37.6,0.0,18.8,63,0.0,320
6.72,12.2,494000.0,3.1,5.44,37.2,2.14,132,23,0.0,1280
2.00,2.81,130000.0,2.1,8.78,31.9,4.55,86.6,2.6,0.0,768
15.0,25.4,418000.0,5.5,2.04,30.5,0.0,129,31,0.0,1280
15.0,25.5,50.4,0,0.0,40.0,0.0,9.82,79,0.0,320
7.57,12.9,159000.0,4.8,3.76,38.0,0.0,101,26,0.0,1280
3.92,3.98,287000.0,7.4,9.75,33.1,4.21,125,9.0,0.0,768
15.0,25.9,478000.0,3.8,1.58,32.4,0.0,126,39,0.0,1280
15.0,20.0,36.3,0,0.0,35.0,0.0,1.26,93,0.0,320
12.2,21.9,1100000.0,5.3,3.33,36.6,0.0,263,19,0.0,1280
1.96,4.04,171000.0,7.7,6.75,31.9,1.90,76.3,1.6,0.0,768
15.0,25.5,401999.04,0,4.66,30.7,1.00,141,17,0.0,1280
15.0,19.8,59.7,0,2.89,36.0,0.0,20.3,42,0.0,320
8.67,14.5,360000.0,12,5.81,37.8,2.43,113,18,0.0,1280
2.50,4.64,102000.0,0,9.88,31.5,7.35,62.6,15,0.0,768
15.0,24.8,191000.0,6.1,2.13,31.7,0.0,87.3,33,0.0,1280
15.0,0.0,0.0,0,0.0,35.0,0.0,4.86,89,0.0,320
8.18,11.2,246000.0,22,3.45,38.2,0.0,96.6,25,0.0,1280
4.79,5.75,351000.0,0,9.65,31.2,5.09,129,3.1,0.0,768
15.0,24.1,841,0,2.07,33.4,0.0,30.7,38,0.0,1280
15.0,7.00,12.5,0,0.0,35.0,0.0,4.38,84,0.0,320
6.78,7.10,266000.0,2.1,3.60,38.1,0.0,86.2,20,0.0,1280
3.08,3.22,258000.0,1.5,8.65,31.8,5.41,102,9.8,0.0,768
15.0,25.6,330000.0,1.4,3.47,30.7,0.0,93.2,31,0.0,1280
15.0,21.1,282,0,1.98,36.2,0.0,31.9,47,0.0,320
7.88,6.69,204999.07,4.2,3.63,37.1,0.0,63.7,24,0.0,1280
3.00,3.81,176000.0,1.7,7.85,32.6,5.24,66.1,19,0.0,768
15.0,25.5,202999.07,3.6,2.40,31.8,0.0,97.9,41,0.0,1280
15.0,25.0,440,0,2.32,37.0,0.0,15.6,71,0.0,320
8.14,12.6,553000.0,3.3,4.84,37.4,1.37,149,22,0.0,1280
3.22,4.05,149000.0,6.8,8.26,34.9,5.24,52.9,20,0.0,768
14.6,23.2,208000.0,1.9,3.81,31.6,1.31,51.5,40,0.0,1280
15.0,24.5,106000.0,1.7,2.14,36.7,0.0,38.5,44,0.0,320
6.41,18.1,243000.0,22,3.47,37.1,0.0,94.6,39,0.0,1280
5.19,8.01,297000.0,8.7,10.5,32.0,5.41,110,10,0.0,768
15.0,23.9,688,0,3.51,34.0,0.0,25.9,36,0.0,640
15.0,26.5,386,4.5,1.38,35.5,0.0,11.7,76,0.0,320
5.71,7.39,180000.0,8.4,3.73,37.9,1.06,80.2,31,0.0,1280
6.43,8.55,516000.0,2.7,9.01,32.3,5.31,167,15,0.0,768
15.0,24.1,151000.0,5.4,3.39,33.3,0.0,51.7,46,0.0,640
15.0,25.0,887,4.0,1.88,35.4,0.0,55.4,62,0.0,320
4.84,5.85,416,6.2,8.13,39.3,11.3,9.45,60,0.0,1280
6.00,7.87,449000.0,7.8,10.0,31.9,6.66,137,10.0,0.0,768
15.0,24.0,718,0,3.74,32.8,2.25,51.0,51,0.0,640
15.0,24.5,510,12,1.26,35.0,1.10,11.6,78,0.0,320
6.25,14.9,248000.0,11,3.89,36.5,1.99,93.2,35,0.0,1280
6.08,8.65,522000.0,1.5,9.17,32.5,5.23,127,8.1,0.0,768
14.6,22.4,616,3.0,2.18,35.0,1.07,16.0,72,0.0,640
15.0,25.3,813,22,1.39,35.3,0.0,27.6,67,0.0,320
4.79,3.66,443,4.3,4.21,37.2,3.31,25.8,45,495,1280
5.56,6.04,417000.0,1.2,10.9,31.5,6.15,126,0,0.0,768
15.0,23.3,101000.0,22,2.53,32.4,0.0,96.1,55,0.0,640
15.0,23.2,97.4,68,1.92,37.8,1.46,26.1,67,0.0,320
7.64,7.20,133000.0,5.8,6.57,38.5,3.21,126,19,0.0,1280
5.62,3.16,139000.0,3.5,8.70,32.9,5.27,117,19,0.0,768
15.0,20.4,302,0,2.86,30.0,1.66,26.1,47,0.0,640
15.0,20.4,218,0,2.62,37.0,0.0,15.9,57,0.0,320
8.17,9.33,444000.0,4.3,5.79,36.1,3.03,133,21,0.0,1280
3.68,3.61,175000.0,8.5,7.83,32.4,6.06,73.3,17,0.0,768
15.0,23.8,820,0,2.99,34.3,1.63,38.0,52,512,640
15.0,26.0,190,0,2.53,36.0,4.73,17.5,59,0.0,320
7.39,11.3,497000.0,6.1,4.66,37.1,2.83,124,33,0.0,1280
5.40,7.48,346000.0,0,7.88,33.1,3.59,107,14,512,768
15.0,22.2,497,3.7,1.43,31.2,0.0,27.0,70,0.0,640
15.0,21.0,196,12,1.60,36.0,0.0,28.4,62,0.0,320
5.71,9.10,212000.0,4.7,7.05,36.6,2.97,94.5,18,0.0,1280
7.50,8.95,426999.04,0,10.1,32.1,5.80,146,5.8,0.0,768
15.0,23.3,812,2.8,1.96,33.0,0.0,54.8,57,0.0,640
15.0,25.3,369,75,1.92,37.0,0.0,18.4,74,0.0,320
8.59,10.9,459000.0,4.7,5.19,36.5,2.34,98.9,26,0.0,1280
4.38,7.10,281000.0,2.1,6.88,32.0,5.23,96.1,26,0.0,768
15.0,23.0,151,0,1.13,32.0,0.0,14.7,72,0.0,640
15.0,26.2,110000.0,44,1.45,36.0,0.0,50.1,65,0.0,320
5.20,10.4,262000.0,6.5,4.52,36.3,2.35,77.7,29,140,1280
6.25,6.24,370000.0,3.3,7.44,32.4,5.56,123,21,0.0,768
15.0,22.8,122000.0,0,1.58,32.6,0.0,48.7,54,0.0,640
15.0,25.9,385,0,0.0,35.0,0.0,5.96,74,2.08,320
8.10,13.5,708000.0,4.2,3.96,36.5,1.01,154,22,572,1280
2.61,2.95,143000.0,0,4.94,32.5,1.45,91.3,16,0.0,768
15.0,23.5,155000.0,5.1,2.20,33.6,0.0,52.1,51,0.0,640
15.0,25.5,11.7,0,1.99,35.0,1.11,15.6,58,0.0,320
3.96,3.02,178000.0,4.6,6.39,36.4,4.15,98.0,23,0.0,1280
3.00,3.36,158000.0,4.2,7.78,31.3,4.55,74.7,14,0.0,768
15.0,24.8,227999.07,5.7,1.97,31.5,0.0,80.7,41,0.0,640
15.0,0.0,0.0,0,0.0,40.0,0.0,632,86,0.0,320
7.39,10.9,501000.0,2.9,4.57,37.5,1.77,129,24,0.0,1280
3.68,5.16,250000.0,5.6,6.82,32.2,3.42,83.7,18,0.0,768
15.0,26.2,344000.0,4.9,4.20,30.6,0.0,118,30,0.0,640
15.0,26.0,18.7,0,0.0,0.0,0.0,2.66,88,0.0,320
6.92,7.57,208000.0,5.6,5.59,36.6,2.42,75.9,29,0.0,1280
4.60,5.74,351000.0,5.5,8.06,31.1,3.97,112,8.3,0.0,768
15.0,23.3,165000.0,2.3,2.51,30.6,0.0,101,31,0.0,640
15.0,0.0,0.0,0,2.84,0.0,5.33,0.0,100,0.0,320
5.14,7.36,380000.0,5.0,3.91,35.8,1.65,92.0,30,0.0,1280
2.05,2.63,168000.0,2.9,6.25,32.5,2.44,66.6,16,0.0,768
15.0,24.0,206999.07,2.0,3.46,32.4,1.19,87.7,33,0.0,640
15.0,18.7,96.5,0,1.43,35.5,1.37,5.52,89,0.0,320
5.26,7.58,316000.0,5.1,4.79,37.2,2.79,85.0,35,0.0,768
4.20,4.31,171000.0,5.4,7.48,31.9,3.48,104,15,0.0,768
15.0,22.9,141000.0,6.8,2.17,33.4,0.0,54.1,57,0.0,768
15.0,24.9,216,6.7,1.92,34.0,0.0,13.2,57,0.0,320
3.50,6.06,283000.0,4.4,6.44,37.5,2.26,119,26,0.0,768
3.41,4.00,144000.0,0,6.16,32.1,3.42,61.5,24,0.0,768
15.0,21.8,788,6.5,3.26,32.5,1.66,70.3,55,0.0,768
15.0,24.7,358,0,2.81,35.0,0.0,18.4,52,0.0,320
5.00,5.47,847,26,7.50,39.7,5.18,22.7,36,0.0,768
7.20,5.69,298000.0,1.3,11.6,32.7,8.06,134,7.4,0.0,768
15.0,24.2,122000.0,3.1,3.38,32.2,1.69,61.8,53,0.0,768
15.0,24.2,889,7.1,3.33,35.5,2.06,54.8,46,0.0,320
5.70,10.3,194000.0,5.9,7.97,38.1,6.66,68.8,26,0.0,768
8.83,11.1,454000.0,1.7,7.92,32.7,4.76,157,16,0.0,768
15.0,22.4,694,0,3.67,33.3,2.37,32.5,53,0.0,768
15.0,24.5,156000.0,2.5,3.32,36.5,0.0,61.9,44,0.0,320
4.46,7.73,210000.0,5.0,7.01,38.6,5.35,62.7,35,0.0,768
6.52,6.47,204000.0,3.5,8.07,31.4,4.39,118,19,0.0,768
15.0,24.4,159000.0,1.3,4.11,31.3,2.82,75.0,46,267,768
15.0,24.9,110000.0,6.8,2.47,36.2,0.0,39.8,38,0.0,320
5.87,10.1,350000.0,4.2,6.55,37.2,3.38,112,11,0.0,768
3.00,2.14,490,0,7.52,34.3,6.56,43.4,38,0.0,768
15.0,22.9,499,0,2.99,33.0,1.53,30.6,56,0.0,768
15.0,25.1,155000.0,7.2,1.69,34.6,0.0,64.8,52,0.0,320
5.48,7.00,450000.0,4.5,7.84,36.9,4.19,134,15,0.0,768
4.20,5.14,917,2.4,6.38,32.9,4.63,63.8,28,0.0,768
15.0,23.0,995,7.8,3.81,31.6,2.04,50.9,49,0.0,768
15.0,25.0,128000.0,3.0,2.82,36.8,0.0,47.8,49,0.0,320
2.24,6.63,166000.0,4.0,5.96,34.8,4.72,79.7,41,0.0,768
6.25,8.01,386000.0,1.1,9.25,31.7,5.04,115,5.6,0.0,768
15.0,24.7,306000.0,0,2.34,31.1,0.0,95.6,49,0.0,768
15.0,25.5,48.1,0,2.27,38.0,1.64,9.30,59,0.0,320
8.00,10.9,392000.0,3.7,5.73,36.7,2.81,98.9,21,0.0,1280
5.87,7.35,307000.0,3.1,6.38,32.1,2.97,77.6,17,0.0,768
15.0,23.7,100000.0,3.4,2.52,32.3,0.0,50.7,61,0.0,1024
15.0,23.8,608,0,2.60,35.8,1.28,44.3,55,0.0,320
4.38,12.1,300000.0,8.8,4.02,37.3,2.63,87.9,46,0.0,1280
5.62,7.56,399000.0,1.9,6.91,32.7,4.00,146,20,0.0,768
15.0,25.7,147000.0,2.8,2.58,33.2,0.0,57.8,64,0.0,1024
15.0,22.3,440,22,1.53,35.7,0.0,52.9,72,0.0,320
9.75,18.3,304000.0,7.8,3.84,37.2,2.31,102,43,0.0,1280
5.88,6.78,347000.0,5.1,8.00,33.2,4.06,99.6,14,0.0,768
15.0,25.0,334000.0,2.0,2.73,31.3,1.04,113,49,0.0,1024
15.0,23.7,898,27,2.37,37.2,0.0,51.7,60,0.0,320
7.05,10.9,393000.0,7.8,4.63,36.6,2.12,121,31,0.0,1280
2.58,5.24,134000.0,1.5,5.31,31.6,4.61,64.1,37,0.0,768
15.0,17.6,107,0,1.94,34.8,0.0,27.1,59,0.0,1024
15.0,24.4,368,0,1.82,38.0,4.83,4.26,96,0.0,320
7.24,13.9,574000.0,5.3,4.83,36.2,2.61,159,32,0.0,1280
4.74,8.15,361000.0,1.0,6.99,32.2,2.77,90.1,14,0.0,768
15.0,24.8,765,0,3.06,34.3,1.85,46.0,60,0.0,1024
15.0,22.1,95.7,0,2.56,35.0,0.0,15.6,50,0.0,320
5.87,8.80,131000.0,2.8,5.67,37.0,3.47,56.0,24,0.0,1280
4.36,5.73,409000.0,3.3,8.21,31.4,4.26,161,9.6,0.0,768
15.0,24.8,112000.0,1.8,1.75,32.8,0.0,36.5,61,0.0,1024
15.0,26.3,197,0,1.10,35.0,0.0,15.6,66,0.0,320
8.57,15.3,802999.0,5.5,4.10,37.4,1.18,208,24,0.0,1280
5.63,8.98,401000.0,1.9,5.49,31.1,2.03,106,18,0.0,768
14.4,22.0,161000.0,2.4,2.86,33.1,0.0,76.2,33,0.0,1024
15.0,26.0,118,0,2.08,36.0,0.0,13.3,70,0.0,320
8.45,13.0,377000.0,3.8,4.40,37.5,1.78,121,32,0.0,1280
6.62,8.49,450000.0,1.4,6.47,33.0,3.80,160,21,0.0,1024
15.0,23.8,161000.0,3.8,2.59,34.3,0.0,68.5,48,0.0,1024
15.0,0.0,0.0,0,1.82,37.0,0.0,7.69,58,0.0,320
9.25,15.2,557000.0,7.1,5.92,38.0,2.50,241,24,0.0,1280
4.77,8.02,360000.0,4.4,7.26,31.9,4.05,119,23,0.0,1024
15.0,25.1,270000.0,1.6,3.12,31.7,1.61,98.7,42,0.0,1024
15.0,18.0,31.3,0,1.41,40.0,0.0,2.12,82,0.0,320
5.08,4.70,113999.09,3.3,4.94,37.4,2.83,65.8,33,0.0,1280
5.48,8.50,420000.0,1.3,6.24,32.7,3.19,122,25,0.0,1024
15.0,24.8,115999.09,9.7,4.32,34.7,2.32,63.8,42,0.0,1024
15.0,23.7,111000.0,15,3.94,35.1,1.40,62.2,49,0.0,320
5.83,2.56,203,5.6,7.50,39.0,5.23,19.9,38,0.0,1280
5.00,7.96,491000.0,2.9,8.82,32.3,3.98,142,9.2,0.0,1024
15.0,23.8,107000.0,7.6,3.01,33.0,1.14,67.5,38,0.0,1024
15.0,24.9,460,0,2.55,34.5,1.21,17.9,59,0.0,320
7.40,3.57,101000.0,3.6,4.39,36.4,2.30,37.9,27,0.0,1280
5.64,6.80,332000.0,0,8.62,33.1,5.35,99.1,14,0.0,1024
15.0,23.8,143000.0,3.8,4.37,34.1,1.89,75.7,35,0.0,1024
15.0,23.7,928,7.6,2.91,35.4,0.0,82.4,43,0.0,320
4.52,6.52,818,3.8,9.54,39.1,6.79,69.0,21,0.0,1280
5.25,2.93,122000.0,3.5,8.15,32.7,5.88,89.7,32,0.0,1024
15.0,25.8,293000.0,3.0,3.36,31.2,1.12,95.9,33,0.0,640
15.0,25.1,928,14,2.27,35.5,0.0,47.7,63,0.0,320
5.40,0.0,112,0,2.32,38.5,3.24,9.44,70,0.0,1280
5.40,5.92,353000.0,2.4,9.21,33.2,5.02,102,8.9,0.0,1024
15.0,24.0,198000.0,3.8,3.62,32.6,1.55,92.7,33,0.0,640
15.0,23.3,105000.0,3.3,3.55,36.2,1.09,49.1,37,0.0,320
5.62,2.44,158,4.7,4.92,37.8,5.14,22.3,41,0.0,1280
7.40,9.56,411000.0,2.9,9.38,32.6,6.16,125,16,0.0,1024
15.0,25.7,120000.0,6.8,3.32,32.2,1.46,36.5,49,0.0,640
15.0,24.1,764,8.0,2.45,34.2,1.30,31.7,63,0.0,320
7.40,3.12,635,4.4,5.75,37.4,3.17,52.3,28,0.0,1280
5.28,5.02,365000.0,3.7,5.65,32.9,2.92,119,27,0.0,1024
14.6,18.4,118000.0,0,4.83,33.2,3.04,60.9,44,0.0,640
15.0,22.8,331,0,1.18,36.0,1.36,12.0,73,0.0,320
10.7,9.35,306000.0,3.5,6.00,36.9,3.57,109,23,0.0,768
3.92,5.44,237000.0,8.4,7.64,32.3,3.57,74.5,23,0.0,1024
14.6,18.1,523,0,5.59,32.8,1.41,48.6,26,0.0,640
15.0,25.0,363,8.7,1.57,35.8,0.0,15.9,71,0.0,320
8.21,12.5,311000.0,21,5.40,37.1,2.18,105,27,0.0,768
4.37,5.19,246000.0,3.6,7.20,33.0,5.04,98.1,25,0.0,1024
15.0,23.7,152000.0,8.4,2.34,33.4,1.40,54.6,55,0.0,640
15.0,13.5,23.8,0,0.0,36.0,0.0,2.32,90,0.0,320
12.0,19.3,399000.0,6.8,4.40,38.6,1.79,118,32,0.0,768
6.59,7.86,461000.0,0,7.71,34.6,4.84,131,22,0.0,1024
15.0,25.4,161000.0,6.7,2.99,32.4,1.05,76.3,50,0.0,640
15.0,21.9,444,0,3.43,34.6,1.13,44.5,40,0.0,320
9.58,14.5,424000.0,3.0,8.04,38.3,3.75,141,18,0.0,768
3.21,6.41,178000.0,1.5,6.57,32.6,3.86,67.7,28,0.0,1024
15.0,24.4,120000.0,1.6,3.42,33.5,2.34,51.2,39,0.0,640
15.0,24.3,998,7.4,1.62,34.8,0.0,53.9,66,0.0,320
7.26,5.57,90.3,0,4.10,39.0,1.80,55.3,38,0.0,768
7.05,6.71,445000.0,5.4,7.31,33.1,3.30,127,19,0.0,1024
15.0,25.1,252999.07,7.1,3.40,32.7,2.66,96.0,48,0.0,640
15.0,25.1,108000.0,0,2.24,36.7,0.0,43.7,66,0.0,320
11.1,5.75,766,4.7,4.74,38.2,4.85,36.7,47,0.0,768
4.71,6.53,355000.0,2.5,5.39,33.7,3.54,99.1,38,0.0,1024
14.5,23.0,454,3.4,2.61,33.7,1.34,22.5,65,0.0,640
15.0,25.5,125000.0,28,1.58,34.3,0.0,40.2,64,0.0,320
10.2,11.6,422000.0,1.8,7.52,37.1,3.78,132,20,0.0,768
4.38,8.21,269000.0,4.6,6.44,34.1,3.96,101,26,0.0,1024
13.7,21.0,178,0,2.82,32.8,1.37,35.6,55,0.0,640
15.0,22.2,356,0,3.26,35.5,0.0,38.2,36,0.0,320
11.3,12.2,196000.0,0,4.93,37.4,3.19,90.1,28,0.0,768
5.62,4.67,225999.07,1.1,7.95,33.2,5.16,153,18,0.0,1024
14.4,18.1,162000.0,0,4.28,32.7,2.41,75.4,42,0.0,640
15.0,25.6,803,2.3,2.22,35.5,0.0,46.6,53,0.0,320
12.1,13.4,321000.0,4.7,7.60,38.0,4.24,133,20,0.0,1024
6.59,6.11,252999.07,2.1,6.78,31.5,5.08,109,33,0.0,1024
14.5,24.5,132000.0,4.2,4.02,31.0,2.01,48.0,54,0.0,640
15.0,24.1,129000.0,2.9,3.47,35.8,0.0,63.7,38,0.0,320
11.9,16.1,158000.0,3.4,7.60,37.1,6.12,70.7,34,0.0,1024
6.60,10.1,475000.0,4.3,8.32,32.7,5.21,152,19,203,1024
12.6,2.50,24.2,0,0.0,0.0,0.0,0.0,100,0.0,640
15.0,25.3,175000.0,7.6,2.31,35.0,1.27,71.2,61,0.0,320
12.6,19.0,426999.04,5.6,7.56,37.9,3.78,145,17,0.0,1024
6.88,13.7,428000.0,4.3,6.15,35.1,4.71,146,32,0.0,1024
14.5,20.2,590,2.4,3.65,31.6,1.49,51.3,51,0.0,640
14.6,23.0,299000.0,5.6,3.82,35.9,0.0,123,29,0.0,320
12.1,20.7,480999.04,8.9,6.97,37.2,2.81,170,23,0.0,1024
6.22,9.46,121000.0,23,7.36,34.9,5.15,71.4,33,0.0,1024
12.5,15.1,320000.0,14,4.97,33.9,1.70,91.1,30,0.0,640
14.2,24.8,445000.0,16,2.31,35.3,0.0,172,45,0.0,320
13.0,14.3,159000.0,3.8,3.67,38.4,2.23,35.8,57,0.0,1024
5.55,2.28,379,1.7,5.20,34.6,3.43,51.6,46,0.0,1024
12.8,12.5,146000.0,0,6.98,32.7,3.41,77.1,25,0.0,640
15.0,21.4,352,4.5,2.20,34.2,0.0,33.0,68,0.0,320
13.0,10.4,879,4.2,6.85,37.2,3.76,46.8,35,0.0,1024
5.28,5.86,282000.0,2.7,8.10,33.6,5.53,96.8,23,0.0,1024
12.2,10.4,125000.0,0,6.81,32.9,4.07,52.7,17,0.0,640
15.0,25.7,204000.0,36,3.60,34.6,1.07,90.5,42,0.0,320
13.7,20.1,266000.0,6.6,5.74,37.8,3.79,80.6,26,0.0,1024
2.62,2.30,574,5.3,6.11,33.3,2.67,51.9,25,0.0,1024
14.6,19.4,415,3.2,3.70,32.6,3.34,16.7,64,0.0,640
15.0,22.8,773,2.4,2.10,35.6,1.02,29.9,63,0.0,320
13.5,20.2,303000.0,5.2,4.88,38.3,1.77,108,26,0.0,1024
4.88,4.40,348000.0,3.9,6.81,32.6,3.66,86.3,23,0.0,1024
13.2,16.4,881,1.6,3.43,33.1,2.09,53.5,39,0.0,640
15.0,23.7,247,0,1.02,36.2,0.0,13.0,80,0.0,320
12.1,13.7,818,2.7,4.46,37.3,3.08,43.2,35,0.0,1024
6.59,6.07,430999.04,1.5,7.60,34.3,3.69,131,14,0.0,1024
14.4,15.2,778,1.7,2.43,30.8,1.26,36.8,53,0.0,640
15.0,19.5,131,0,2.26,34.0,0.0,35.7,61,0.0,320
11.2,10.6,127000.0,2.5,5.26,38.3,2.91,71.0,27,0.0,1024
5.71,5.82,392000.0,5.7,6.93,34.5,3.32,112,13,0.0,1024
14.9,23.2,508,0,2.75,31.5,0.0,26.1,52,0.0,640
15.0,25.0,872,0,2.52,35.9,0.0,35.4,58,0.0,320
10.8,10.9,117000.0,1.6,5.41,37.4,3.41,48.2,37,0.0,1024
6.67,6.34,381000.0,2.2,7.58,33.4,5.29,125,26,0.0,1024
13.2,13.6,573,4.1,2.37,32.8,1.02,20.2,51,0.0,640
15.0,26.0,264000.0,26,1.91,34.4,0.0,107,62,0.0,320
9.67,7.01,122000.0,2.8,5.81,38.4,2.06,44.9,28,0.0,1024
7.21,8.62,447000.0,4.2,6.90,34.9,2.90,144,14,0.0,1024
15.0,26.0,111000.0,4.9,3.62,31.8,1.28,77.1,45,0.0,640
15.0,26.2,685000.0,27,2.30,35.3,0.0,271,44,0.0,320
8.21,10.1,189000.0,1.5,6.79,37.3,3.81,97.4,21,0.0,1024
10.3,14.7,381000.0,3.4,5.90,34.8,3.42,123,35,0.0,1024
14.8,25.3,162000.0,6.4,2.82,31.7,1.69,54.3,49,0.0,768
15.0,25.6,661,36,2.00,34.4,1.10,33.0,68,0.0,640
12.9,24.3,197000.0,11,4.48,36.7,2.04,80.9,38,0.0,1024
6.96,7.43,492000.0,3.9,7.10,33.8,2.91,144,12,0.0,1024
15.0,25.9,185000.0,0,2.98,32.0,0.0,75.2,40,0.0,768
15.0,19.2,48.2,0,1.11,34.0,0.0,12.1,79,0.0,640
10.7,14.5,219000.0,2.9,4.59,36.8,4.65,50.3,45,0.0,1024
5.43,7.54,473000.0,2.3,6.71,34.2,2.88,155,12,0.0,1024
13.9,22.1,374,0,3.10,34.7,1.22,28.6,49,0.0,768
15.0,20.9,623,0,2.27,36.1,1.31,36.7,67,0.0,640
10.7,13.4,135000.0,2.9,6.16,37.8,2.81,113,23,0.0,1024
7.91,10.1,667000.0,2.1,7.90,33.6,3.40,185,7.5,0.0,1024
15.0,23.6,554,0,3.16,33.6,1.87,26.5,49,0.0,768
15.0,25.7,983,0,2.53,34.2,0.0,35.2,55,0.0,640
6.32,6.14,128000.0,3.6,5.45,36.4,2.71,53.9,23,0.0,1024
5.71,7.08,340000.0,2.4,5.73,33.1,4.27,110,34,0.0,1024
15.0,24.4,663,0,3.45,33.8,1.48,39.9,44,0.0,768
15.0,13.5,47.6,0,2.28,37.0,0.0,19.4,62,0.0,768
10.1,7.28,180000.0,1.3,5.32,37.3,4.14,68.3,32,0.0,1024
5.63,5.29,352000.0,1.5,6.17,33.8,3.51,114,26,0.0,1024
15.0,23.1,114999.09,2.7,3.76,32.1,1.35,77.5,41,0.0,768
15.0,22.0,243,4.8,2.81,35.5,0.0,47.6,46,0.0,768
9.82,10.7,170000.0,5.1,4.51,37.3,2.11,84.1,31,321,1024
4.33,4.99,371000.0,3.0,6.69,33.8,2.17,127,14,0.0,1024
15.0,21.1,631,2.4,4.43,31.7,1.17,58.6,32,0.0,768
15.0,25.3,271000.0,8.8,3.41,35.6,0.0,129,36,0.0,768
10.8,10.1,958,5.6,6.30,37.8,2.30,85.9,24,0.0,1024
7.04,5.71,150000.0,26,6.82,33.3,3.58,82.3,16,0.0,1024
14.7,22.9,110000.0,1.8,2.01,32.9,1.06,52.6,58,0.0,768
15.0,25.9,901,0,2.46,34.0,0.0,66.8,58,0.0,768
9.63,13.1,241000.0,6.6,4.93,38.2,1.72,82.4,34,0.0,1024
7.56,10.1,565000.0,2.1,6.80,33.6,2.75,173,17,0.0,1024
15.0,22.3,404,0,4.08,30.7,3.00,16.8,42,0.0,768
15.0,13.5,36.1,0,0.0,34.0,0.0,9.70,85,0.0,768
11.5,16.4,403000.0,2.3,7.04,37.3,3.02,107,15,439,1024
4.54,6.81,424000.0,4.5,6.56,33.8,3.34,115,26,0.0,1024
14.9,23.8,144000.0,0,5.31,32.2,2.76,94.0,30,0.0,768
15.0,23.0,343,0,2.03,35.0,0.0,22.5,65,0.0,768
9.78,10.9,142000.0,2.0,3.63,37.0,1.73,77.2,33,0.0,1024
3.83,3.31,175000.0,2.4,6.28,32.0,3.78,77.2,29,0.0,1024
15.0,24.7,159000.0,2.4,2.32,32.2,0.0,63.9,44,0.0,768
15.0,26.3,665,55,1.53,37.0,0.0,38.6,73,0.0,768
8.50,9.31,200999.07,7.9,3.65,37.3,0.0,76.2,27,0.0,1024
4.70,6.04,400000.0,2.6,4.67,33.3,1.92,116,29,0.0,1024
15.0,21.9,669,8.1,3.62,32.9,1.74,37.1,51,0.0,768
15.0,25.0,225000.0,8.1,2.32,35.6,0.0,88.4,52,0.0,768
10.6,13.1,158000.0,35,5.88,37.5,2.89,64.4,34,0.0,1024
6.73,7.75,372000.0,3.4,6.02,34.1,3.08,91.0,26,0.0,1024
15.0,22.2,381,0,5.09,31.4,3.14,39.1,34,0.0,768
15.0,23.2,549,0,2.60,35.1,0.0,43.5,48,0.0,768
10.5,11.9,321000.0,2.5,6.27,38.1,2.58,143,16,0.0,1024
3.54,5.69,282000.0,2.3,6.84,34.5,3.17,139,13,0.0,1024
15.0,0.0,0.0,0,1.15,30.0,0.0,9.36,71,0.0,768
15.0,25.0,181000.0,16,2.49,35.3,0.0,123,53,0.0,768
10.7,12.2,448000.0,4.3,7.58,38.2,4.39,138,17,0.0,1024
3.40,2.08,100000.0,1.8,4.67,34.0,1.12,37.6,31,0.0,1024
