@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,640,480,768,1024,1280,1920}


@DATA
15.0,25.4,159000.0,8.0,3.04,31.4,0.0,74.6,40,640
15.0,25.8,234000.0,6.4,3.55,25.6,0.0,75.6,39,640
15.0,25.6,288000.0,7.8,4.44,29.1,1.40,109,36,640
15.0,24.9,356,0,3.79,24.0,1.12,19.4,38,640
15.0,24.5,111000.0,0,4.11,28.4,2.41,93.7,43,640
15.0,25.1,197000.0,3.9,4.59,29.3,1.53,96.4,32,640
15.0,24.5,166000.0,7.5,5.31,26.9,1.73,93.0,29,640
15.0,24.8,281000.0,8.9,5.03,24.6,1.15,136,18,640
15.0,24.8,415000.0,0,4.23,25.3,1.25,127,32,640
15.0,25.1,260000.0,1.6,4.96,28.3,2.07,99.7,34,768
15.0,25.5,401000.0,5.6,4.99,26.8,0.0,135,15,768
15.0,26.1,412000.0,3.9,4.77,25.7,1.02,113,28,768
15.0,25.7,183000.0,0,4.43,29.0,2.26,88.6,44,768
15.0,22.3,569,6.5,2.39,27.3,1.75,36.5,59,768
15.0,25.1,424000.0,4.4,6.62,27.2,2.88,168,29,768
15.0,25.5,152000.0,6.8,3.36,27.0,2.25,27.8,66,768
15.0,21.0,82.9,0,2.50,28.5,0.0,26.4,47,768
15.0,25.6,580000.0,3.9,4.87,27.2,1.22,174,31,768
15.0,25.6,345000.0,0,4.69,27.6,1.95,109,41,768
15.0,22.8,845,4.1,2.92,30.3,1.60,33.0,55,768
15.0,25.2,326000.0,4.3,3.87,30.7,0.0,110,28,768
15.0,26.2,212000.0,3.4,3.81,32.1,0.0,58.8,31,768
15.0,21.3,251,0,5.97,29.0,2.08,22.2,38,768
15.0,25.9,184000.0,3.4,6.06,27.3,3.34,74.9,35,768
15.0,25.7,270000.0,6.5,3.51,25.3,1.08,76.1,37,768
15.0,26.1,601000.0,5.6,5.54,27.8,1.78,186,31,768
15.0,24.8,252000.0,3.9,6.08,26.3,3.14,155,31,768
15.0,23.5,104000.0,2.0,6.42,24.9,4.31,65.9,28,768
15.0,25.5,210000.0,9.8,4.15,27.5,3.28,73.9,48,768
15.0,24.8,155000.0,0,3.48,29.3,1.53,57.8,50,768
15.0,25.2,236000.0,7.8,5.09,30.1,3.28,95.8,41,768
15.0,25.1,293000.0,0,3.07,27.2,1.94,97.6,54,768
15.0,23.7,869,0,4.05,26.2,4.03,38.0,56,768
15.0,25.6,328000.0,2.1,4.00,28.1,0.0,104,20,768
15.0,26.0,584000.0,4.7,4.75,27.8,1.32,189,29,768
15.0,25.9,871000.0,6.2,4.55,27.6,1.59,239,33,768
15.0,24.9,174000.0,0,4.22,26.7,2.53,129,39,768
15.0,21.7,296,7.4,3.24,30.8,1.46,32.9,47,768
15.0,17.8,331,8.3,3.23,28.8,1.83,45.6,52,768
15.0,23.3,896,0,3.45,28.9,0.0,50.3,44,768
15.0,25.8,263000.0,0,3.55,28.3,1.99,90.6,43,768
15.0,25.2,310000.0,5.9,4.14,32.4,2.83,110,46,768
15.0,25.8,541000.0,8.2,4.37,29.3,2.58,156,40,768
15.0,26.3,534000.0,8.3,3.33,28.5,0.0,132,39,768
15.0,25.1,401000.0,3.1,6.82,29.7,3.55,165,26,768
15.0,24.9,239000.0,0,4.95,28.8,2.34,68.9,22,768
15.0,25.0,338000.0,0,3.72,29.2,1.51,138,45,768
15.0,25.5,227000.0,1.8,5.88,29.7,3.11,74.7,34,768
15.0,25.1,134000.0,5.4,3.78,27.4,1.61,54.4,33,768
15.0,25.3,307000.0,0,2.63,34.5,0.0,208,20,320
15.0,26.9,783000.0,4.7,2.32,35.9,0.0,311,17,320
15.0,26.9,773000.0,3.6,3.15,36.4,0.0,343,11,320
15.0,27.0,793000.0,1.1,3.36,35.5,0.0,378,4.6,320
14.6,26.0,713000.0,4.5,3.46,36.2,0.0,305,10,320
15.0,27.0,779000.0,0,3.14,35.9,0.0,325,7.0,320
15.0,26.9,766000.0,1.2,3.37,36.3,0.0,303,9.9,320
15.0,26.7,649000.0,1.8,3.44,35.5,0.0,253,3.9,320
13.8,24.1,680000.0,0,3.45,35.9,0.0,196,8.8,320
15.0,27.0,756000.0,0,3.64,35.8,0.0,258,9.8,320
15.0,26.3,521000.0,1.6,3.49,34.9,0.0,161,7.9,320
15.0,26.9,715000.0,0,3.20,34.5,0.0,214,6.4,320
12.7,22.3,625000.0,8.1,2.72,35.4,0.0,173,20,320
10.8,14.6,346000.0,2.9,3.29,35.3,0.0,132,8.6,1024
12.9,21.1,247000.0,6.1,2.67,35.1,0.0,82.0,21,1024
8.20,12.4,333000.0,0,3.21,35.4,0.0,142,6.5,1024
13.4,20.5,529000.0,2.0,3.49,35.2,0.0,160,4.8,1024
6.04,9.00,268000.0,1.4,3.46,34.9,0.0,79.3,8.5,768
8.75,12.2,196000.0,3.6,3.32,35.8,0.0,84.4,14,768
11.4,17.3,322000.0,4.0,3.09,34.6,0.0,96.6,15,768
15.0,26.7,722000.0,4.5,2.86,35.9,0.0,215,15,768
15.0,26.4,475000.0,0,3.11,34.9,0.0,134,14,768
15.0,26.7,695000.0,2.2,3.12,35.4,0.0,191,11,768
14.6,25.9,782000.0,2.9,3.18,35.9,0.0,197,12,768
15.0,26.7,880000.0,3.3,3.15,35.5,0.0,252,14,768
15.0,26.5,517000.0,4.8,3.19,35.9,0.0,156,10,768
15.0,27.0,873000.0,2.5,3.23,35.3,0.0,365,7.4,768
15.0,26.7,772000.0,2.3,3.20,35.9,0.0,271,8.5,768
15.0,26.7,743000.0,2.9,3.21,35.1,0.0,219,10,768
14.6,24.4,434000.0,0,4.95,34.4,0.0,249,1.1,768
14.0,23.3,737000.0,0,3.58,35.5,0.0,238,6.2,768
15.0,26.4,654000.0,4.7,3.18,34.9,0.0,271,12,768
15.0,26.8,753000.0,2.5,3.15,35.0,0.0,219,8.5,768
15.0,26.9,833000.0,2.4,3.41,35.2,0.0,227,3.6,768
14.6,25.3,931000.0,2.4,3.34,36.1,0.0,232,14,768
13.0,19.2,705000.0,7.4,3.25,35.4,0.0,217,16,768
15.0,26.8,909000.0,3.5,3.14,36.0,0.0,215,13,768
14.6,25.9,775000.0,4.1,3.07,35.6,0.0,210,10,768
15.0,26.7,819000.0,3.4,3.07,36.1,0.0,212,12,768
15.0,26.9,828999.0,2.7,3.12,35.1,0.0,211,13,768
15.0,27.0,773000.0,4.3,3.02,36.1,0.0,226,13,768
15.0,27.0,865000.0,2.0,3.01,36.1,0.0,215,10,640
15.0,26.7,896000.0,3.7,3.05,35.2,0.0,224,12,640
14.6,26.3,817000.0,2.4,3.03,35.9,0.0,222,12,640
15.0,26.9,886999.0,1.6,3.13,35.8,0.0,206,10,640
14.6,26.3,855000.0,2.9,3.05,35.9,0.0,210,12,640
14.1,25.6,525000.0,0,3.04,35.3,0.0,116,16,640
15.0,26.6,811999.0,3.5,3.17,35.1,0.0,196,9.4,640
15.0,27.0,791000.0,4.0,3.13,36.1,0.0,205,13,640
15.0,26.7,847000.0,2.3,3.02,36.1,0.0,215,14,768
15.0,27.0,766000.0,1.6,3.25,35.3,0.0,196,9.8,768
15.0,27.0,736000.0,3.3,3.02,35.4,0.0,201,8.9,768
15.0,26.9,878999.0,1.2,3.15,36.9,0.0,208,8.5,768
15.0,26.6,1210000.0,2.3,3.71,35.5,0.0,276,8.9,1024
15.0,26.5,1330000.0,3.9,3.30,35.4,0.0,329,9.5,1024
15.0,25.8,438000.0,1.4,3.34,35.2,0.0,127,11,1024
14.6,25.8,1450000.0,2.3,3.26,35.3,0.0,315,6.1,1024
15.0,26.8,1470000.0,1.9,3.29,35.1,0.0,332,3.7,1024
15.0,26.8,1290000.0,1.5,3.43,34.8,0.0,271,6.7,1024
14.6,24.4,425000.0,1.2,4.98,35.2,0.0,230,4.5,1024
15.0,26.6,1480000.0,1.5,3.72,35.0,0.0,325,3.0,1024
15.0,26.8,1140000.0,2.1,3.64,35.6,0.0,314,5.6,1024
14.2,20.9,446000.0,3.1,3.66,35.1,0.0,229,13,1024
14.2,25.3,630000.0,4.6,3.55,34.6,0.0,178,10,1024
14.6,26.4,1120000.0,2.9,3.84,35.9,0.0,290,8.7,1024
14.6,25.5,897000.0,1.9,3.47,35.4,0.0,251,4.6,1024
14.6,25.7,1250000.0,1.3,3.78,35.3,0.0,318,2.4,1024
14.4,25.6,1080000.0,3.5,3.44,35.1,0.0,264,3.2,1024
13.7,23.3,853999.0,1.9,3.71,35.9,0.0,222,7.1,1024
15.0,27.0,1230000.0,1.5,3.45,35.1,0.0,290,6.6,1024
14.1,25.1,1350000.0,1.6,3.47,35.3,0.0,295,5.3,1024
14.6,26.0,838000.0,0,3.31,35.6,0.0,185,7.1,1024
14.2,25.0,1360000.0,2.1,3.63,34.8,0.0,312,5.6,1024
15.0,27.0,1130000.0,2.4,3.22,36.0,0.0,273,9.1,1024
15.0,26.9,889000.0,1.9,2.93,35.5,0.0,202,19,1024
15.0,26.9,1040000.0,3.6,3.04,35.6,0.0,225,20,1024
15.0,26.9,563000.0,0,3.11,36.5,0.0,92.7,15,1024
15.0,27.0,672000.0,3.1,2.75,35.5,0.0,191,25,1024
14.6,27.0,631000.0,1.4,3.03,34.0,0.0,156,22,1024
15.0,27.0,622000.0,1.5,2.80,36.3,0.0,145,19,1024
15.0,26.7,671000.0,1.8,2.87,35.7,0.0,187,17,1024
15.0,27.0,779000.0,2.4,2.75,34.6,0.0,186,16,1024
15.0,27.0,886999.0,4.1,2.77,35.3,0.0,212,20,1024
15.0,26.8,590000.0,1.5,2.97,34.6,0.0,116,17,1024
15.0,26.7,1150000.0,1.1,3.95,34.0,0.0,305,2.4,1024
15.0,27.0,848000.0,0,3.33,35.8,0.0,196,5.7,1280
15.0,27.0,784000.0,0,3.07,34.9,0.0,186,4.9,1280
15.0,27.0,1150000.0,2.2,3.36,36.1,0.0,261,3.5,1280
15.0,27.0,833000.0,1.1,3.30,34.5,0.0,204,5.7,1280
15.0,27.0,790000.0,0,3.35,35.9,0.0,207,4.6,1280
15.0,26.2,942000.0,2.9,3.96,35.5,0.0,399,5.9,1280
15.0,26.9,930000.0,1.4,3.40,35.2,0.0,218,8.0,1280
15.0,26.3,746000.0,0,3.57,36.0,0.0,279,6.7,1280
15.0,25.3,369000.0,4.9,3.37,35.9,0.0,150,7.4,1280
15.0,26.7,687000.0,1.7,2.85,35.8,0.0,150,10,1280
14.6,24.2,309000.0,2.2,3.19,34.7,0.0,160,8.9,1280
15.0,26.4,600000.0,0,3.34,35.5,0.0,177,4.1,1280
15.0,25.8,411000.0,0,3.34,34.8,0.0,134,6.0,1280
15.0,26.2,552000.0,2.5,3.10,35.1,0.0,150,11,1280
15.0,26.0,478000.0,4.4,2.91,35.7,0.0,147,17,1280
9.35,16.6,277000.0,0,3.21,35.1,0.0,113,9.3,1280
3.96,5.48,165000.0,0,3.40,36.3,0.0,53.9,7.6,1280
4.00,6.13,169000.0,1.5,3.53,35.3,0.0,51.2,6.5,1280
12.0,19.7,490000.0,1.3,3.15,35.4,0.0,125,0,1280
12.6,23.1,597000.0,2.4,2.95,34.9,0.0,161,8.1,1280
8.33,15.6,566000.0,2.0,3.50,34.6,0.0,155,5.7,1280
6.80,10.8,292000.0,2.1,3.83,34.6,0.0,90.8,4.2,1280
11.0,15.5,524000.0,3.2,3.54,34.2,0.0,158,2.0,1280
11.4,16.4,479000.0,2.3,3.56,34.5,0.0,145,1.4,1280
8.80,11.9,455000.0,2.8,3.77,34.6,0.0,147,1.5,1280
9.40,15.4,756000.0,3.1,4.44,35.3,0.0,225,0,1280
7.40,13.6,530000.0,2.9,3.47,35.0,0.0,147,3.8,1280
5.40,9.27,522000.0,5.5,3.41,34.9,0.0,127,1.6,1280
1.88,3.63,181000.0,1.4,3.41,35.6,0.0,55.7,3.6,1280
2.60,4.76,212000.0,0,3.14,34.8,0.0,67.9,1.5,1280
2.80,5.19,204999.07,0,3.49,35.1,0.0,59.0,11,1280
12.7,22.2,835000.0,1.7,2.99,35.4,0.0,204,7.0,1280
9.60,16.3,768000.0,0,3.19,35.4,0.0,202,2.3,1280
5.20,8.32,297000.0,0,3.11,35.0,0.0,84.0,6.5,1280
11.0,17.6,844000.0,0,3.13,35.4,0.0,190,4.3,1280
9.79,17.1,541000.0,3.0,3.15,34.9,0.0,168,5.2,1280
8.96,8.65,240000.0,2.3,4.63,35.4,0.0,184,5.2,1280
10.4,16.1,409999.0,4.2,2.84,34.7,0.0,113,15,1280
8.48,14.1,412000.0,2.8,2.54,35.5,0.0,135,13,1280
3.64,8.62,266000.0,2.3,2.86,36.1,0.0,95.2,19,1280
4.35,6.99,211000.0,3.7,2.23,36.5,0.0,65.8,25,1024
5.20,8.88,252999.07,1.6,3.45,36.1,0.0,105,9.9,1024
6.25,9.87,401000.0,1.4,4.21,34.5,0.0,141,2.0,1024
7.60,12.5,392000.0,1.4,4.67,34.6,0.0,96.7,5.7,1024
4.29,6.75,216000.0,2.5,2.42,34.6,0.0,67.9,38,768
7.08,10.5,320000.0,0,3.43,35.5,0.0,117,12,768
5.00,5.69,250999.07,0,3.65,34.7,0.0,101,12,768
9.20,13.4,459999.0,0,4.12,34.8,0.0,133,2.6,768
6.60,11.4,342000.0,0,3.32,35.1,0.0,95.0,0,768
4.40,7.23,256999.07,7.6,3.36,36.4,0.0,84.8,2.0,768
3.60,4.55,262000.0,1.4,3.66,35.9,0.0,88.1,5.1,768
8.08,12.9,782000.0,2.9,4.07,35.1,0.0,241,0,768
8.40,11.9,631000.0,2.4,3.52,35.3,0.0,178,2.3,640
4.38,8.30,369000.0,2.1,3.37,37.4,0.0,116,4.4,640
3.00,4.95,248000.0,7.2,3.21,35.7,0.0,67.7,1.2,640
5.42,8.95,319000.0,3.0,3.32,34.6,0.0,104,2.9,640
5.40,7.97,276000.0,1.4,3.74,35.1,0.0,62.2,5.4,768
5.80,5.87,192000.0,2.4,4.54,35.6,0.0,76.7,4.5,768
7.08,12.1,478000.0,1.6,4.93,34.4,1.26,161,11,768
2.50,3.75,145000.0,0,2.49,35.5,0.0,50.1,22,768
5.80,10.5,323000.0,1.1,3.01,34.7,0.0,97.1,7.1,768
4.20,4.53,335000.0,4.2,3.97,35.2,0.0,91.9,3.1,768
11.5,19.5,1170000.0,4.4,4.36,35.0,0.0,315,4.5,768
9.35,16.0,1110000.0,3.1,4.30,34.8,0.0,310,2.5,768
9.12,14.4,1120000.0,3.3,4.04,34.4,0.0,240,1.1,480
11.9,20.1,1310000.0,4.9,3.17,34.4,0.0,302,3.0,480
12.7,21.6,1170000.0,3.4,4.22,34.4,0.0,363,0,480
5.80,5.42,275000.0,6.0,5.13,35.1,1.04,126,2.2,480
11.8,16.7,598000.0,0,3.38,34.8,0.0,150,11,480
10.2,17.3,998000.0,2.1,5.12,34.9,0.0,330,1.3,480
12.2,16.5,739000.0,7.4,3.26,34.6,0.0,212,11,480
12.0,20.6,1160000.0,2.1,3.53,35.3,0.0,272,5.0,480
11.7,17.1,848000.0,1.8,3.77,34.0,0.0,269,5.7,480
12.2,20.9,824000.0,2.8,2.78,34.3,0.0,226,7.4,480
7.17,17.6,523000.0,4.0,3.33,35.3,0.0,159,13,480
8.36,8.90,405000.0,1.6,5.31,35.5,0.0,141,0,480
11.0,17.4,833000.0,5.3,2.89,34.4,0.0,240,5.9,640
8.00,11.0,544000.0,1.3,2.86,34.9,0.0,131,5.6,640
5.83,7.72,513000.0,0,3.86,35.4,0.0,157,2.2,640
11.1,18.9,1019999.0,1.4,2.99,34.7,0.0,236,3.4,640
6.09,8.88,537000.0,1.8,3.70,35.6,0.0,160,7.4,768
6.39,11.1,640000.0,0,3.76,36.2,0.0,194,7.0,768
1.60,2.94,142000.0,0,3.31,34.1,0.0,63.2,1.4,768
3.00,2.80,141000.0,0,4.34,33.6,1.60,40.0,15,768
3.00,4.19,109000.0,0,4.97,32.9,0.0,42.1,0,768
4.20,7.49,229000.0,0,4.80,34.2,0.0,73.6,2.3,768
5.00,8.79,463999.0,2.5,4.63,33.5,0.0,119,1.4,768
4.80,8.94,334000.0,1.5,4.55,33.3,0.0,112,0,768
5.33,8.51,286000.0,4.1,3.92,33.6,0.0,88.1,17,768
3.68,6.36,200999.07,0,3.36,33.1,0.0,62.6,20,768
3.88,6.72,220000.0,0,4.63,34.1,0.0,54.9,0,768
5.00,8.34,334000.0,1.8,4.51,34.4,0.0,103,1.6,768
10.00,20.3,610000.0,4.9,4.29,31.0,0.0,179,3.1,1280
5.32,6.05,408000.0,3.2,4.84,31.5,0.0,131,1.7,1280
6.00,9.62,707000.0,1.6,5.14,30.7,0.0,198,0,1280
6.00,10.5,818000.0,1.2,4.99,32.2,0.0,216,0,1280
6.00,9.32,695000.0,2.2,4.54,31.7,0.0,176,0,1280
5.60,6.00,300000.0,5.6,5.14,32.1,0.0,137,2.8,1280
8.60,13.9,650000.0,4.3,5.37,31.7,1.01,239,2.9,1280
5.04,8.56,447000.0,0,4.05,32.1,0.0,125,4.2,1280
3.75,6.17,245000.0,9.2,4.13,33.2,0.0,79.5,1.0,1280
3.60,4.78,256000.0,0,4.80,32.2,0.0,136,7.8,1280
6.60,10.2,300000.0,2.5,4.33,32.7,0.0,102,1.8,1280
7.29,15.9,371000.0,1.7,3.80,31.6,0.0,123,8.0,1280
12.5,22.8,672000.0,0,3.65,32.6,0.0,186,12,1280
7.08,12.4,528000.0,1.9,3.94,32.5,0.0,133,5.0,1280
7.92,13.1,443000.0,9.6,4.40,32.1,0.0,133,2.3,1280
6.00,12.3,490000.0,1.3,4.54,32.9,0.0,142,0,1280
7.50,14.1,636000.0,3.7,4.17,32.0,0.0,173,1.1,1280
8.40,11.7,512000.0,3.0,4.81,31.6,0.0,162,6.8,1280
6.88,13.4,601000.0,5.2,4.31,32.9,0.0,168,4.5,1280
8.50,12.0,500000.0,6.0,4.44,31.9,0.0,147,2.7,1280
4.20,6.13,287000.0,7.5,4.68,32.6,0.0,73.6,2.5,480
6.25,9.38,600000.0,2.1,4.73,32.4,0.0,169,2.6,480
3.75,6.28,261000.0,5.1,4.45,33.1,0.0,85.2,2.3,480
4.20,5.90,247000.0,0,4.22,34.0,0.0,101,4.1,480
3.04,5.95,236000.0,0,4.33,31.9,0.0,68.9,12,480
1.96,2.62,167000.0,3.4,3.21,32.0,0.0,37.0,20,480
8.67,15.0,847000.0,2.5,10.8,32.5,6.63,232,10,480
8.08,13.9,1090000.0,2.3,7.85,31.1,2.63,279,2.8,480
12.5,21.6,2010000.0,2.7,6.66,30.2,1.69,465,0,768
12.2,21.1,1689999.0,4.2,6.30,31.4,1.76,414,2.1,768
7.59,13.0,1010000.0,4.2,5.69,31.6,1.46,288,4.5,768
4.52,8.26,695000.0,5.8,4.57,31.5,0.0,198,13,768
7.27,9.07,797000.0,2.3,6.14,31.8,1.07,290,3.5,768
6.14,8.90,759000.0,4.1,5.13,32.2,0.0,227,6.3,768
6.59,12.9,1140000.0,2.7,5.27,31.7,0.0,288,3.8,768
7.57,12.6,756000.0,5.4,5.31,31.9,1.09,207,10,768
6.11,9.27,629000.0,9.6,5.31,32.7,1.32,260,10,768
7.54,9.11,217000.0,7.2,4.99,31.7,2.33,119,20,768
8.04,11.9,762000.0,3.2,5.56,31.1,1.36,210,6.6,768
9.38,17.0,536000.0,0,3.57,31.5,0.0,236,29,768
8.04,10.1,512000.0,5.7,5.35,33.3,1.84,153,17,768
7.23,11.1,317000.0,2.4,4.69,31.3,1.83,126,22,768
9.00,13.0,413999.0,4.9,3.99,33.4,1.17,110,29,768
6.91,7.39,413000.0,4.6,5.79,32.1,1.82,185,14,768
6.19,6.48,321000.0,4.4,3.95,33.2,0.0,125,33,768
6.19,10.2,287000.0,9.5,4.47,33.5,1.26,124,24,768
7.26,6.33,174000.0,7.1,4.87,32.1,1.31,85.5,28,768
2.58,2.28,186000.0,0,4.77,32.6,1.30,74.6,19,768
4.86,4.95,318000.0,8.8,3.85,31.9,0.0,137,17,768
1.30,2.65,227999.07,0,3.65,32.3,1.12,86.0,27,768
5.79,7.64,345000.0,0,3.42,33.2,0.0,109,21,768
9.29,16.5,643000.0,0,4.18,32.6,0.0,180,15,768
6.30,11.4,619000.0,0,3.63,32.6,0.0,168,19,768
3.18,9.64,298000.0,0,4.21,32.3,0.0,108,16,768
5.21,10.1,487000.0,8.8,3.16,32.2,0.0,140,24,768
3.82,5.61,188000.0,0,3.25,32.7,0.0,55.1,24,768
2.46,5.19,141000.0,0,3.45,32.2,0.0,51.9,11,1280
1.96,3.39,156000.0,0,3.66,32.9,0.0,22.8,18,1280
2.91,3.06,278000.0,4.9,5.95,31.9,1.35,121,6.5,1280
6.95,11.2,797000.0,4.0,4.94,32.4,1.06,209,11,1280
8.56,14.2,876000.0,3.6,4.64,31.5,0.0,219,8.9,1280
1.50,2.62,206999.07,3.8,3.45,31.7,0.0,64.4,22,1280
3.45,6.22,455000.0,3.7,4.54,32.4,0.0,130,10,1280
5.28,8.71,493000.0,2.5,3.60,32.2,0.0,124,20,1280
3.95,9.28,694000.0,1.7,4.02,31.3,0.0,175,10,1280
3.18,3.77,236000.0,0,4.57,32.0,0.0,69.2,13,1280
3.35,6.04,329000.0,1.2,5.09,32.5,1.30,82.7,10,1280
7.86,8.97,444000.0,2.8,5.46,33.3,0.0,193,5.3,1280
4.72,7.32,346000.0,5.4,5.44,33.5,2.45,137,14,640
3.12,4.14,359000.0,2.5,4.66,32.8,0.0,83.6,1.2,640
4.29,6.35,363000.0,4.7,4.30,32.9,0.0,117,13,640
5.00,10.5,745000.0,2.9,4.20,32.6,0.0,172,4.6,640
0.0,1.22,173000.0,3.5,3.85,32.5,0.0,73.6,6.8,640
2.73,6.19,314000.0,5.5,3.42,31.0,0.0,104,10,640
4.30,4.79,171000.0,6.6,2.72,32.3,0.0,81.0,42,640
4.78,7.37,243000.0,0,4.75,34.8,1.20,128,8.0,640
4.77,8.65,473000.0,3.9,6.17,33.3,1.31,137,7.6,640
7.29,12.3,577000.0,7.9,7.73,29.6,2.68,193,2.4,640
4.43,7.30,566000.0,2.7,5.90,30.5,1.16,152,5.6,640
3.86,5.62,334000.0,5.6,4.40,33.1,0.0,98.6,11,640
4.48,5.19,166000.0,0,3.91,34.8,1.86,66.5,32,640
4.95,9.20,482000.0,0,4.23,32.6,1.18,161,17,640
4.91,7.48,349000.0,0,3.63,31.6,0.0,97.9,18,640
2.45,3.73,125000.0,0,3.58,31.1,0.0,61.7,20,640
5.41,11.5,286000.0,8.3,4.23,33.5,1.27,93.6,25,640
6.67,12.2,189000.0,0,3.94,32.8,1.29,59.7,27,640
2.80,7.65,129000.0,0,2.55,31.0,0.0,34.3,25,640
5.74,4.34,946,3.8,5.43,32.2,1.84,67.7,32,640
2.76,2.89,225999.07,6.2,4.32,32.7,0.0,64.5,17,768
1.67,1.48,134000.0,5.3,4.56,32.8,0.0,42.5,4.8,768
4.96,7.89,294000.0,6.9,4.85,31.9,1.38,115,17,768
4.76,5.32,270000.0,3.0,3.91,31.6,0.0,70.8,27,768
3.92,6.12,384000.0,8.2,4.06,32.2,0.0,90.6,9.8,768
5.00,4.56,234000.0,0,5.09,32.4,1.48,93.5,19,768
5.63,4.08,190000.0,4.0,4.50,31.8,1.19,80.1,16,768
3.18,3.63,252000.0,3.7,3.99,32.3,0.0,75.4,8.8,768
3.41,4.58,187000.0,3.1,4.55,31.5,0.0,114,9.0,768
4.52,6.29,376000.0,5.7,4.10,31.9,0.0,115,18,768
3.64,5.08,132000.0,8.0,5.49,35.1,3.11,95.9,24,768
5.95,6.99,283000.0,0,3.87,33.0,1.84,136,32,768
3.75,5.42,218000.0,0,3.06,31.6,1.03,61.7,49,768
1.59,2.09,869,0,3.92,33.0,1.13,41.8,37,768
4.36,6.06,301000.0,6.4,4.90,32.1,0.0,134,16,768
2.95,3.09,188000.0,0,4.04,33.5,0.0,80.3,24,768
1.77,2.14,139000.0,0,3.20,32.7,0.0,48.4,38,768
3.43,5.11,131000.0,3.5,5.26,31.1,2.40,72.6,18,768
2.57,2.97,143000.0,5.4,5.44,33.0,1.45,117,13,768
6.00,6.84,134000.0,0,4.04,33.7,1.15,50.7,32,768
3.86,4.23,164000.0,8.0,4.57,32.8,0.0,79.1,23,768
3.48,4.08,196000.0,0,3.57,32.9,0.0,66.1,40,768
2.80,3.16,147000.0,0,5.83,33.2,1.91,43.9,18,768
3.48,4.43,561,0,3.75,32.0,1.18,60.1,35,768
2.08,1.89,491,0,1.90,31.9,0.0,29.3,32,768
4.13,4.98,166000.0,9.4,4.82,32.6,0.0,57.0,17,768
2.71,1.79,696,0,4.23,33.3,0.0,27.6,18,768
1.00,0.0,860,0,5.13,31.0,0.0,28.5,0,768
3.80,3.80,254000.0,9.3,5.43,31.8,1.07,85.8,17,768
7.00,8.08,125000.0,7.6,7.03,32.5,3.22,36.9,5.6,768
3.70,5.29,279000.0,4.5,5.89,32.7,1.28,82.2,9.3,768
3.80,3.17,188000.0,5.5,5.37,32.9,0.0,87.1,5.4,768
3.40,5.58,213000.0,2.1,4.34,31.5,0.0,62.2,11,768
3.12,1.08,123000.0,1.2,4.22,31.9,0.0,46.1,19,768
4.00,4.66,335000.0,4.0,4.53,31.5,0.0,88.8,12,768
2.83,2.98,202000.0,4.9,5.48,31.9,1.05,87.5,11,768
6.09,6.30,320000.0,6.2,3.16,32.5,0.0,85.2,13,768
6.46,9.61,265000.0,8.2,4.54,32.7,1.46,99.2,15,768
3.04,5.57,183000.0,0,3.12,31.5,0.0,56.4,22,768
3.04,5.11,246000.0,6.2,4.34,33.5,0.0,76.5,22,768
4.77,6.30,136000.0,0,4.23,32.7,0.0,63.0,26,768
3.13,2.15,110000.0,10.0,5.54,32.4,2.62,89.5,19,768
3.75,3.82,112000.0,0,5.28,32.5,2.00,52.2,20,768
2.17,3.39,102000.0,0,4.27,32.1,1.25,53.6,25,768
1.67,1.55,932,0,2.49,31.8,0.0,28.2,34,768
0.0,0.0,130000.0,2.9,5.61,32.6,1.21,60.4,7.7,768
3.54,3.69,236000.0,3.1,5.32,33.2,1.30,86.4,12,768
2.88,3.48,206999.07,3.5,6.29,33.4,2.00,59.3,10.0,768
3.81,3.36,153000.0,0,5.30,32.2,1.11,126,9.1,768
4.79,4.87,141000.0,0,5.37,31.5,2.91,54.3,27,768
4.00,6.02,139000.0,0,2.23,34.0,0.0,71.8,32,768
3.00,2.33,100000.0,6.1,4.67,32.4,0.0,68.4,21,768
3.26,4.20,126000.0,0,3.12,33.0,0.0,29.3,29,768
3.86,5.09,180000.0,9.0,3.36,34.7,0.0,68.4,36,768
2.13,5.47,112999.09,9.1,3.02,32.8,1.11,48.8,35,768
4.25,9.21,221000.0,1.1,3.33,33.7,1.13,88.8,34,768
4.80,6.66,282000.0,7.0,5.81,32.1,1.94,97.6,6.1,768
2.45,3.07,250000.0,7.8,5.78,31.5,2.02,71.2,22,768
3.54,1.82,128000.0,3.2,5.73,32.3,0.0,59.1,4.8,768
1.96,1.52,138000.0,0,6.17,32.3,2.08,69.3,10.0,768
3.54,2.62,200999.07,9.3,5.49,31.8,0.0,58.2,11,768
3.12,3.15,112000.0,0,4.58,31.7,1.79,38.6,21,768
0.0,1.09,502,0,3.31,31.9,0.0,24.5,3.6,768
2.71,3.55,135000.0,0,4.04,31.7,0.0,53.0,15,768
2.73,3.32,189000.0,0,5.93,31.6,1.53,74.2,8.5,768
5.00,4.25,247000.0,9.4,3.58,33.1,1.23,73.5,23,768
